longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,bedrooms_per_room
-121.04,38.81,11.0,3522.0,623.0,1456.0,544.0,3.93,0.0,1.0,0.0,0.0,0.0,163400.0,5.653290529695024
-120.72,38.94,10.0,1604.0,352.0,540.0,190.0,3.7625,0.0,1.0,0.0,0.0,0.0,113200.0,4.556818181818182
-120.88,38.91,15.0,3876.0,778.0,1960.0,691.0,2.902,0.0,1.0,0.0,0.0,0.0,127300.0,4.982005141388175
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027,0.0,1.0,0.0,0.0,0.0,128600.0,4.9855072463768115
-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,0.0,1.0,0.0,0.0,0.0,128200.0,5.153664302600473
-120.84,38.81,11.0,1280.0,286.0,609.0,248.0,3.1635,0.0,1.0,0.0,0.0,0.0,132600.0,4.475524475524476
-120.81,38.89,17.0,1438.0,324.0,675.0,268.0,2.9444,0.0,1.0,0.0,0.0,0.0,119300.0,4.438271604938271
-120.79,38.83,15.0,1374.0,291.0,709.0,239.0,1.7222,0.0,1.0,0.0,0.0,0.0,118500.0,4.721649484536083
-120.71,38.85,8.0,1877.0,479.0,884.0,323.0,3.4688,0.0,1.0,0.0,0.0,0.0,120100.0,3.918580375782881
-120.5,38.87,10.0,81.0,41.0,55.0,16.0,4.9583,0.0,1.0,0.0,0.0,0.0,87500.0,1.975609756097561
-120.3,38.9,11.0,1961.0,435.0,113.0,53.0,0.9227,0.0,1.0,0.0,0.0,0.0,95500.0,4.508045977011494
-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,0.0,1.0,0.0,0.0,0.0,213300.0,7.338959212376934
-121.08,38.67,10.0,2499.0,331.0,1040.0,333.0,6.844,0.0,1.0,0.0,0.0,0.0,239600.0,7.549848942598187
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,0.0,1.0,0.0,0.0,0.0,173400.0,6.682481751824818
-121.06,38.7,9.0,13255.0,1739.0,5001.0,1627.0,6.314,0.0,1.0,0.0,0.0,0.0,228900.0,7.622196664749856
-121.0,38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344,0.0,1.0,0.0,0.0,0.0,217500.0,6.238615664845173
-121.01,38.73,7.0,6322.0,1046.0,2957.0,1024.0,4.7276,0.0,1.0,0.0,0.0,0.0,197500.0,6.04397705544933
-120.99,38.69,5.0,5743.0,1074.0,2651.0,962.0,4.1163,0.0,1.0,0.0,0.0,0.0,172500.0,5.3472998137802605
-121.02,38.66,4.0,7392.0,1155.0,3096.0,1065.0,4.5246,0.0,1.0,0.0,0.0,0.0,198900.0,6.4
-120.99,38.67,8.0,4913.0,744.0,2005.0,723.0,5.4413,0.0,1.0,0.0,0.0,0.0,187900.0,6.603494623655914
-120.98,38.67,13.0,3432.0,516.0,1286.0,470.0,5.584,0.0,1.0,0.0,0.0,0.0,186600.0,6.651162790697675
-120.98,38.66,9.0,2073.0,404.0,916.0,373.0,3.225,0.0,1.0,0.0,0.0,0.0,163300.0,5.131188118811881
-120.98,38.68,5.0,4810.0,909.0,2242.0,900.0,3.2964,0.0,1.0,0.0,0.0,0.0,176900.0,5.291529152915292
-120.95,38.69,10.0,3421.0,563.0,1689.0,545.0,5.2032,0.0,1.0,0.0,0.0,0.0,217100.0,6.076376554174067
-120.96,38.66,11.0,2339.0,436.0,1062.0,380.0,3.9036,0.0,1.0,0.0,0.0,0.0,180800.0,5.364678899082569
-120.97,38.65,9.0,3707.0,602.0,1601.0,555.0,4.0714,0.0,1.0,0.0,0.0,0.0,300600.0,6.157807308970099
-120.93,38.65,12.0,2213.0,384.0,1097.0,351.0,4.5568,0.0,1.0,0.0,0.0,0.0,170100.0,5.763020833333333
-120.91,38.62,12.0,4545.0,748.0,2033.0,718.0,4.1843,0.0,1.0,0.0,0.0,0.0,207600.0,6.07620320855615
-120.95,38.79,12.0,3247.0,579.0,1459.0,517.0,4.3981,0.0,1.0,0.0,0.0,0.0,202800.0,5.607944732297064
-120.93,38.77,9.0,2229.0,355.0,788.0,341.0,5.5111,0.0,1.0,0.0,0.0,0.0,196300.0,6.27887323943662
-120.91,38.73,11.0,5460.0,859.0,2645.0,838.0,4.835,0.0,1.0,0.0,0.0,0.0,230600.0,6.356228172293364
-120.87,38.71,13.0,2692.0,470.0,1302.0,420.0,4.0,0.0,1.0,0.0,0.0,0.0,167400.0,5.727659574468085
-120.84,38.77,11.0,1013.0,188.0,410.0,158.0,4.825,0.0,1.0,0.0,0.0,0.0,184600.0,5.388297872340425
-120.86,38.75,15.0,1533.0,300.0,674.0,287.0,2.5625,0.0,1.0,0.0,0.0,0.0,146100.0,5.11
-120.83,38.74,17.0,3685.0,775.0,1714.0,734.0,2.2269,0.0,1.0,0.0,0.0,0.0,128300.0,4.754838709677419
-120.84,38.73,17.0,2616.0,492.0,1158.0,457.0,2.8807,0.0,1.0,0.0,0.0,0.0,142600.0,5.317073170731708
-120.81,38.73,38.0,2005.0,385.0,882.0,353.0,2.5104,0.0,1.0,0.0,0.0,0.0,120500.0,5.207792207792208
-120.78,38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603,0.0,1.0,0.0,0.0,0.0,111300.0,4.830102622576967
-120.81,38.74,29.0,2259.0,482.0,1099.0,463.0,2.3314,0.0,1.0,0.0,0.0,0.0,121600.0,4.686721991701245
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,0.0,1.0,0.0,0.0,0.0,148500.0,5.79042904290429
-120.76,38.73,17.0,512.0,129.0,314.0,140.0,1.5625,0.0,1.0,0.0,0.0,0.0,108300.0,3.9689922480620154
-120.78,38.73,31.0,3117.0,616.0,1606.0,588.0,2.9844,0.0,1.0,0.0,0.0,0.0,127900.0,5.060064935064935
-120.81,38.73,42.0,1276.0,260.0,799.0,259.0,2.7273,0.0,1.0,0.0,0.0,0.0,128600.0,4.907692307692308
-120.78,38.72,19.0,4414.0,767.0,1865.0,699.0,3.6406,0.0,1.0,0.0,0.0,0.0,150900.0,5.754889178617992
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,0.0,1.0,0.0,0.0,0.0,138100.0,5.220843672456576
-120.7,38.75,19.0,2325.0,430.0,967.0,376.0,2.9,0.0,1.0,0.0,0.0,0.0,158700.0,5.406976744186046
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,0.0,1.0,0.0,0.0,0.0,141300.0,5.41919191919192
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,0.0,1.0,0.0,0.0,0.0,141200.0,5.469543147208122
-120.58,38.77,21.0,1661.0,406.0,789.0,319.0,2.3583,0.0,1.0,0.0,0.0,0.0,108700.0,4.0911330049261085
-120.6,38.76,22.0,1236.0,273.0,615.0,248.0,3.0217,0.0,1.0,0.0,0.0,0.0,106900.0,4.527472527472527
-120.59,38.76,21.0,1728.0,417.0,731.0,334.0,1.7266,0.0,1.0,0.0,0.0,0.0,94700.0,4.143884892086331
-120.63,38.75,17.0,3145.0,621.0,1432.0,559.0,2.7201,0.0,1.0,0.0,0.0,0.0,117500.0,5.064412238325282
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,0.0,1.0,0.0,0.0,0.0,151700.0,5.471376370280146
-120.63,38.73,11.0,4577.0,836.0,1944.0,700.0,4.0675,0.0,1.0,0.0,0.0,0.0,140200.0,5.47488038277512
-120.62,38.71,10.0,6305.0,1150.0,2597.0,921.0,4.0197,0.0,1.0,0.0,0.0,0.0,132200.0,5.482608695652174
-120.63,38.68,14.0,1821.0,316.0,769.0,266.0,3.0789,0.0,1.0,0.0,0.0,0.0,131700.0,5.762658227848101
-120.54,38.75,9.0,3006.0,540.0,1102.0,418.0,3.9812,0.0,1.0,0.0,0.0,0.0,136600.0,5.566666666666666
-120.76,38.6,14.0,2925.0,625.0,1226.0,437.0,2.5865,0.0,1.0,0.0,0.0,0.0,133800.0,4.68
-120.66,38.61,19.0,2715.0,596.0,1301.0,473.0,2.5042,0.0,1.0,0.0,0.0,0.0,126400.0,4.555369127516778
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,0.0,1.0,0.0,0.0,0.0,118800.0,4.821621621621621
-120.59,38.53,15.0,432.0,87.0,208.0,73.0,3.6125,0.0,1.0,0.0,0.0,0.0,100000.0,4.9655172413793105
-120.44,38.61,9.0,2598.0,548.0,796.0,297.0,3.5192,0.0,1.0,0.0,0.0,0.0,98000.0,4.740875912408759
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,0.0,1.0,0.0,0.0,0.0,115600.0,4.372549019607843
-120.08,38.8,34.0,1988.0,511.0,36.0,15.0,4.625,0.0,1.0,0.0,0.0,0.0,162500.0,3.8904109589041096
-120.88,38.58,8.0,3417.0,604.0,1703.0,623.0,4.0827,0.0,1.0,0.0,0.0,0.0,170700.0,5.6572847682119205
-120.84,38.63,12.0,1313.0,231.0,731.0,232.0,5.7373,0.0,1.0,0.0,0.0,0.0,208300.0,5.683982683982684
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565,0.0,1.0,0.0,0.0,0.0,118800.0,5.320659062103929
-120.76,38.65,17.0,2319.0,430.0,1126.0,372.0,3.5511,0.0,1.0,0.0,0.0,0.0,155900.0,5.3930232558139535
-120.85,38.69,18.0,5928.0,1097.0,2697.0,1096.0,3.4872,0.0,1.0,0.0,0.0,0.0,141400.0,5.403828623518687
-120.79,38.7,13.0,5036.0,1034.0,2243.0,923.0,2.3319,0.0,1.0,0.0,0.0,0.0,138500.0,4.870406189555125
-119.81,36.73,51.0,956.0,196.0,662.0,180.0,2.101,0.0,1.0,0.0,0.0,0.0,56700.0,4.877551020408164
-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1.372,0.0,1.0,0.0,0.0,0.0,49600.0,3.1586538461538463
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,0.0,1.0,0.0,0.0,0.0,47500.0,3.9161290322580644
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,0.0,1.0,0.0,0.0,0.0,47500.0,4.0
-119.8,36.73,45.0,925.0,231.0,797.0,228.0,1.7011,0.0,1.0,0.0,0.0,0.0,44800.0,4.004329004329004
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,0.0,1.0,0.0,0.0,0.0,50400.0,3.5722222222222224
-119.81,36.72,46.0,1414.0,268.0,902.0,243.0,1.5833,0.0,1.0,0.0,0.0,0.0,56700.0,5.276119402985074
-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2.2206,0.0,1.0,0.0,0.0,0.0,59200.0,3.979381443298969
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,0.0,1.0,0.0,0.0,0.0,53000.0,4.987277353689567
-119.77,36.72,43.0,1763.0,389.0,1623.0,390.0,1.4427,0.0,1.0,0.0,0.0,0.0,47700.0,4.532133676092545
-119.78,36.73,52.0,1377.0,319.0,1280.0,259.0,1.2344,0.0,1.0,0.0,0.0,0.0,43300.0,4.316614420062696
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,0.0,1.0,0.0,0.0,0.0,52600.0,4.485477178423237
-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1.5227,0.0,1.0,0.0,0.0,0.0,46900.0,3.8765060240963853
-119.77,36.74,20.0,1855.0,519.0,1091.0,443.0,1.5547,0.0,1.0,0.0,0.0,0.0,93900.0,3.5741811175337186
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,0.0,1.0,0.0,0.0,0.0,90300.0,3.5204819277108435
-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1.2375,0.0,1.0,0.0,0.0,0.0,50000.0,4.177865612648222
-119.78,36.75,31.0,1404.0,379.0,1515.0,387.0,1.2813,0.0,1.0,0.0,0.0,0.0,56400.0,3.704485488126649
-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1.0513,0.0,1.0,0.0,0.0,0.0,39600.0,2.8817567567567566
-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2.1094,0.0,1.0,0.0,0.0,0.0,75000.0,1.9885057471264367
-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,0.799,0.0,1.0,0.0,0.0,0.0,51800.0,3.1678966789667897
-119.8,36.75,41.0,1659.0,466.0,1391.0,447.0,1.3527,0.0,1.0,0.0,0.0,0.0,61200.0,3.560085836909871
-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1.123,0.0,1.0,0.0,0.0,0.0,46700.0,3.3843683083511777
-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1.8967,0.0,1.0,0.0,0.0,0.0,43800.0,4.765625
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435,0.0,1.0,0.0,0.0,0.0,52600.0,4.888257575757576
-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2.6176,0.0,1.0,0.0,0.0,0.0,54100.0,5.2727272727272725
-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2.4137,0.0,1.0,0.0,0.0,0.0,62100.0,4.754189944134078
-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4.35,0.0,1.0,0.0,0.0,0.0,67500.0,6.0
-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2.4167,0.0,1.0,0.0,0.0,0.0,73900.0,4.382716049382716
-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1.25,0.0,1.0,0.0,0.0,0.0,53000.0,4.396419437340153
-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2.0043,0.0,1.0,0.0,0.0,0.0,53500.0,5.29553264604811
-119.81,36.71,25.0,1026.0,221.0,789.0,183.0,1.5625,0.0,1.0,0.0,0.0,0.0,52800.0,4.642533936651584
-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,0.0,1.0,0.0,0.0,0.0,48500.0,3.9702380952380953
-119.8,36.72,15.0,1908.0,417.0,1383.0,375.0,1.0472,0.0,1.0,0.0,0.0,0.0,57800.0,4.575539568345324
-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1.3922,0.0,1.0,0.0,0.0,0.0,49500.0,4.768595041322314
-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1.3304,0.0,1.0,0.0,0.0,0.0,51300.0,5.2368421052631575
-119.81,36.7,52.0,314.0,57.0,178.0,66.0,1.2404,0.0,1.0,0.0,0.0,0.0,52500.0,5.508771929824562
-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2.1458,0.0,1.0,0.0,0.0,0.0,34400.0,2.925619834710744
-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1.3047,0.0,1.0,0.0,0.0,0.0,44100.0,4.850931677018633
-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1.3587,0.0,1.0,0.0,0.0,0.0,45300.0,5.043147208121828
-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2.1905,0.0,1.0,0.0,0.0,0.0,61800.0,4.6976
-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1.5611,0.0,1.0,0.0,0.0,0.0,44400.0,3.9569160997732427
-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2.875,0.0,1.0,0.0,0.0,0.0,60600.0,4.679245283018868
-119.75,36.71,38.0,1481.0,435.0,1543.0,372.0,1.4577,0.0,1.0,0.0,0.0,0.0,49800.0,3.4045977011494255
-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2.3269,0.0,1.0,0.0,0.0,0.0,50800.0,4.610294117647059
-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2.1304,0.0,1.0,0.0,0.0,0.0,58500.0,4.7173396674584325
-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1.3343,0.0,1.0,0.0,0.0,0.0,60800.0,3.779976717112922
-119.76,36.73,46.0,1347.0,282.0,854.0,267.0,1.8723,0.0,1.0,0.0,0.0,0.0,52600.0,4.776595744680851
-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1.4419,0.0,1.0,0.0,0.0,0.0,45500.0,4.2782369146005506
-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1.6325,0.0,1.0,0.0,0.0,0.0,52100.0,4.24860853432282
-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2.0536,0.0,1.0,0.0,0.0,0.0,50000.0,4.544117647058823
-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,0.0,1.0,0.0,0.0,0.0,93100.0,6.356435643564357
-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813,0.0,1.0,0.0,0.0,0.0,120300.0,4.54071661237785
-119.69,36.74,17.0,2438.0,598.0,1563.0,538.0,1.5449,0.0,1.0,0.0,0.0,0.0,62500.0,4.076923076923077
-119.69,36.75,13.0,2343.0,409.0,1347.0,405.0,4.0027,0.0,1.0,0.0,0.0,0.0,93100.0,5.728606356968215
-119.67,36.73,27.0,2845.0,417.0,1219.0,460.0,4.9196,0.0,1.0,0.0,0.0,0.0,117900.0,6.822541966426859
-119.69,36.73,30.0,2437.0,349.0,1005.0,380.0,7.2211,0.0,1.0,0.0,0.0,0.0,171700.0,6.982808022922636
-119.69,36.74,23.0,2097.0,385.0,911.0,405.0,3.5128,0.0,1.0,0.0,0.0,0.0,121600.0,5.4467532467532465
-119.69,36.71,25.0,556.0,79.0,249.0,71.0,4.4583,0.0,1.0,0.0,0.0,0.0,108300.0,7.037974683544304
-119.67,36.72,31.0,843.0,140.0,453.0,149.0,2.6875,0.0,1.0,0.0,0.0,0.0,153800.0,6.021428571428571
-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1.4007,0.0,1.0,0.0,0.0,0.0,225000.0,3.80370942812983
-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1.4646,0.0,1.0,0.0,0.0,0.0,65900.0,3.8981670061099796
-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,0.0,1.0,0.0,0.0,0.0,127200.0,6.963414634146342
-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,0.0,1.0,0.0,0.0,0.0,89500.0,2.6318407960199006
-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437,0.0,1.0,0.0,0.0,0.0,54200.0,3.7873831775700935
-119.71,36.73,19.0,3972.0,585.0,1586.0,560.0,5.2608,0.0,1.0,0.0,0.0,0.0,151400.0,6.78974358974359
-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3.0179,0.0,1.0,0.0,0.0,0.0,91600.0,5.304535637149028
-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2.0294,0.0,1.0,0.0,0.0,0.0,70400.0,4.925438596491228
-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1.7986,0.0,1.0,0.0,0.0,0.0,49300.0,3.682926829268293
-119.69,36.69,36.0,1432.0,269.0,836.0,237.0,2.1563,0.0,1.0,0.0,0.0,0.0,88300.0,5.323420074349443
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,0.0,1.0,0.0,0.0,0.0,74200.0,3.983974358974359
-119.67,36.65,20.0,2512.0,449.0,1464.0,450.0,3.9211,0.0,1.0,0.0,0.0,0.0,92300.0,5.594654788418708
-119.63,36.64,33.0,1036.0,181.0,620.0,174.0,3.4107,0.0,1.0,0.0,0.0,0.0,110400.0,5.723756906077348
-119.65,36.62,6.0,1931.0,422.0,1344.0,414.0,1.6607,0.0,1.0,0.0,0.0,0.0,58000.0,4.575829383886256
-119.68,36.63,39.0,1237.0,256.0,638.0,239.0,3.0139,0.0,1.0,0.0,0.0,0.0,65300.0,4.83203125
-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2.9013,0.0,1.0,0.0,0.0,0.0,89500.0,5.498920086393088
-119.68,36.62,31.0,834.0,229.0,616.0,211.0,1.6602,0.0,1.0,0.0,0.0,0.0,61200.0,3.6419213973799125
-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,0.0,1.0,0.0,0.0,0.0,92800.0,5.698630136986301
-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3.3438,0.0,1.0,0.0,0.0,0.0,92600.0,5.239864864864865
-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2.1691,0.0,1.0,0.0,0.0,0.0,66700.0,5.125
-119.78,36.65,27.0,1226.0,240.0,706.0,211.0,2.77,0.0,1.0,0.0,0.0,0.0,68400.0,5.108333333333333
-119.82,36.64,30.0,1694.0,312.0,1008.0,321.0,2.2466,0.0,1.0,0.0,0.0,0.0,96000.0,5.42948717948718
-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,0.0,1.0,0.0,0.0,0.0,74200.0,5.349881796690307
-119.89,36.73,43.0,524.0,93.0,302.0,93.0,2.6146,0.0,1.0,0.0,0.0,0.0,81300.0,5.634408602150538
-119.87,36.72,30.0,1584.0,316.0,984.0,300.0,2.0658,0.0,1.0,0.0,0.0,0.0,67900.0,5.012658227848101
-119.89,36.7,32.0,1485.0,269.0,867.0,271.0,2.5809,0.0,1.0,0.0,0.0,0.0,78300.0,5.520446096654275
-119.85,36.74,35.0,1191.0,190.0,537.0,182.0,3.5375,0.0,1.0,0.0,0.0,0.0,96700.0,6.268421052631579
-119.84,36.77,6.0,1853.0,473.0,1397.0,417.0,1.4817,0.0,1.0,0.0,0.0,0.0,72000.0,3.9175475687103596
-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1.976,0.0,1.0,0.0,0.0,0.0,67300.0,4.262953367875648
-119.82,36.75,41.0,1022.0,209.0,741.0,213.0,2.0781,0.0,1.0,0.0,0.0,0.0,48800.0,4.889952153110048
-119.84,36.75,34.0,1186.0,300.0,774.0,271.0,1.575,0.0,1.0,0.0,0.0,0.0,57100.0,3.953333333333333
-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1.3929,0.0,1.0,0.0,0.0,0.0,55600.0,3.6174863387978142
-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2.9306,0.0,1.0,0.0,0.0,0.0,67900.0,5.306701030927835
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,0.0,1.0,0.0,0.0,0.0,54200.0,4.977366255144033
-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1.7636,0.0,1.0,0.0,0.0,0.0,55100.0,5.132022471910112
-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1.8971,0.0,1.0,0.0,0.0,0.0,66900.0,4.9448621553884715
-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1.4028,0.0,1.0,0.0,0.0,0.0,68500.0,3.8969804618117228
-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1.6429,0.0,1.0,0.0,0.0,0.0,69200.0,4.240274599542334
-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1.7298,0.0,1.0,0.0,0.0,0.0,58400.0,3.9821826280623607
-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2.4375,0.0,1.0,0.0,0.0,0.0,57100.0,5.090909090909091
-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2.3952,0.0,1.0,0.0,0.0,0.0,78400.0,5.320574162679426
-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1.175,0.0,1.0,0.0,0.0,0.0,56100.0,4.5576923076923075
-119.79,36.75,52.0,377.0,97.0,530.0,96.0,1.0,0.0,1.0,0.0,0.0,0.0,45000.0,3.88659793814433
-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1.5273,0.0,1.0,0.0,0.0,0.0,59000.0,4.4266441821247895
-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2.1055,0.0,1.0,0.0,0.0,0.0,61300.0,4.835341365461847
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,0.0,1.0,0.0,0.0,0.0,51300.0,4.411764705882353
-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1.2937,0.0,1.0,0.0,0.0,0.0,52000.0,3.8273615635179152
-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1.4635,0.0,1.0,0.0,0.0,0.0,46600.0,4.04296875
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,0.0,1.0,0.0,0.0,0.0,49800.0,4.170807453416149
-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1.4766,0.0,1.0,0.0,0.0,0.0,50600.0,3.7886340977068795
-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2.19,0.0,1.0,0.0,0.0,0.0,53400.0,4.195822454308094
-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1.2545,0.0,1.0,0.0,0.0,0.0,45500.0,3.7793764988009593
-119.77,36.76,40.0,2009.0,519.0,2219.0,505.0,1.2101,0.0,1.0,0.0,0.0,0.0,49100.0,3.8709055876685934
-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1.869,0.0,1.0,0.0,0.0,0.0,56000.0,5.520408163265306
-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1.5174,0.0,1.0,0.0,0.0,0.0,54600.0,4.709443099273607
-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1.6548,0.0,1.0,0.0,0.0,0.0,49400.0,4.461977186311787
-119.76,36.74,52.0,2137.0,448.0,1194.0,444.0,1.3029,0.0,1.0,0.0,0.0,0.0,69100.0,4.770089285714286
-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1.8667,0.0,1.0,0.0,0.0,0.0,62800.0,4.732142857142857
-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3.3125,0.0,1.0,0.0,0.0,0.0,70100.0,6.187234042553191
-119.77,36.75,44.0,1818.0,412.0,1680.0,418.0,1.7083,0.0,1.0,0.0,0.0,0.0,48300.0,4.412621359223301
-119.76,36.75,39.0,2233.0,563.0,2031.0,491.0,1.8641,0.0,1.0,0.0,0.0,0.0,50800.0,3.9662522202486676
-119.74,36.75,47.0,2236.0,418.0,1042.0,397.0,2.9545,0.0,1.0,0.0,0.0,0.0,59600.0,5.349282296650718
-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1.2065,0.0,1.0,0.0,0.0,0.0,55600.0,4.0438016528925615
-119.75,36.74,39.0,1740.0,351.0,1098.0,347.0,1.8958,0.0,1.0,0.0,0.0,0.0,51300.0,4.957264957264957
-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,1.9955,0.0,1.0,0.0,0.0,0.0,54200.0,5.153061224489796
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,0.0,1.0,0.0,0.0,0.0,55400.0,5.067391304347826
-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1.7994,0.0,1.0,0.0,0.0,0.0,58700.0,4.453191489361702
-119.74,36.76,36.0,912.0,216.0,842.0,219.0,1.4766,0.0,1.0,0.0,0.0,0.0,52800.0,4.222222222222222
-119.75,36.76,29.0,2077.0,524.0,1887.0,489.0,1.4107,0.0,1.0,0.0,0.0,0.0,59800.0,3.963740458015267
-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1.3278,0.0,1.0,0.0,0.0,0.0,44500.0,4.169014084507042
-119.72,36.76,23.0,6403.0,435.0,3573.0,1260.0,2.3006,0.0,1.0,0.0,0.0,0.0,69000.0,14.719540229885057
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2.6611,0.0,1.0,0.0,0.0,0.0,74700.0,4.866062437059416
-119.73,36.76,30.0,1548.0,282.0,886.0,311.0,3.1,0.0,1.0,0.0,0.0,0.0,71300.0,5.48936170212766
