longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value,bedrooms_per_room
-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1.5625,0.0,1.0,0.0,0.0,0.0,47500.0,3.9161290322580644
-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,1.0,0.0,0.0,0.0,0.0,176300.0,5.349450549450549
-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,1.0,0.0,0.0,0.0,0.0,256100.0,3.966666666666667
-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3.5078,0.0,1.0,0.0,0.0,0.0,109000.0,5.454
-118.2,33.92,45.0,1283.0,435.0,1025.0,248.0,3.2798,1.0,0.0,0.0,0.0,0.0,141200.0,2.949425287356322
-118.44,34.06,14.0,520.0,292.0,282.0,213.0,2.2857,1.0,0.0,0.0,0.0,0.0,500001.0,1.7808219178082192
-118.03,34.08,37.0,775.0,179.0,726.0,183.0,3.25,0.0,1.0,0.0,0.0,0.0,159200.0,4.329608938547486
-117.9,33.63,26.0,1632.0,376.0,598.0,375.0,3.2125,1.0,0.0,0.0,0.0,0.0,455000.0,4.340425531914893
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,1.0,0.0,0.0,0.0,0.0,186100.0,4.201101928374656
-122.25,37.47,38.0,645.0,124.0,265.0,103.0,5.4688,0.0,0.0,0.0,0.0,1.0,305000.0,5.201612903225806
-121.34,38.56,12.0,2975.0,628.0,1440.0,593.0,2.9896,0.0,1.0,0.0,0.0,0.0,118600.0,4.737261146496815
-118.38,33.85,28.0,4430.0,928.0,2131.0,885.0,4.9384,1.0,0.0,0.0,0.0,0.0,378100.0,4.773706896551724
-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,0.0,1.0,0.0,0.0,0.0,68900.0,3.484593837535014
-121.03,37.65,37.0,375.0,58.0,120.0,37.0,3.9844,0.0,1.0,0.0,0.0,0.0,150000.0,6.4655172413793105
-118.28,33.94,43.0,1201.0,292.0,840.0,252.0,2.7917,1.0,0.0,0.0,0.0,0.0,105600.0,4.113013698630137
-121.88,38.03,52.0,1225.0,250.0,725.0,231.0,2.0,0.0,1.0,0.0,0.0,0.0,101400.0,4.9
-121.94,37.27,39.0,1030.0,191.0,537.0,175.0,3.9265,1.0,0.0,0.0,0.0,0.0,236900.0,5.392670157068062
-117.64,34.06,43.0,763.0,219.0,851.0,198.0,1.7292,0.0,1.0,0.0,0.0,0.0,79200.0,3.4840182648401825
-121.94,38.38,25.0,182.0,48.0,71.0,52.0,1.0208,0.0,1.0,0.0,0.0,0.0,78600.0,3.7916666666666665
-118.27,34.0,46.0,1748.0,428.0,1707.0,409.0,2.148,1.0,0.0,0.0,0.0,0.0,103800.0,4.08411214953271
-122.5,37.96,16.0,100.0,20.0,45.0,25.0,6.1359,0.0,0.0,0.0,1.0,0.0,212500.0,5.0
-116.31,34.13,20.0,2352.0,556.0,1217.0,481.0,1.6063,0.0,1.0,0.0,0.0,0.0,55400.0,4.23021582733813
-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,0.9513,0.0,1.0,0.0,0.0,0.0,50400.0,3.5722222222222224
-117.13,34.07,34.0,2405.0,541.0,1342.0,514.0,2.8031,0.0,1.0,0.0,0.0,0.0,86900.0,4.44547134935305
-122.02,37.54,31.0,1240.0,264.0,719.0,236.0,3.535,0.0,0.0,0.0,1.0,0.0,210300.0,4.696969696969697
-121.04,39.0,21.0,4059.0,730.0,1874.0,693.0,4.8051,0.0,1.0,0.0,0.0,0.0,174300.0,5.56027397260274
-118.18,36.63,23.0,2311.0,487.0,1019.0,384.0,2.2574,0.0,1.0,0.0,0.0,0.0,104700.0,4.745379876796714
-119.26,34.27,40.0,2528.0,572.0,1318.0,549.0,3.6413,0.0,0.0,0.0,0.0,1.0,212700.0,4.419580419580419
-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142,1.0,0.0,0.0,0.0,0.0,150000.0,4.157575757575757
-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,0.0,1.0,0.0,0.0,0.0,160100.0,4.17208814270724
-118.17,34.04,45.0,911.0,238.0,1005.0,229.0,2.8167,1.0,0.0,0.0,0.0,0.0,114000.0,3.827731092436975
-122.0,37.54,29.0,4133.0,744.0,2023.0,749.0,5.1616,1.0,0.0,0.0,0.0,0.0,275100.0,5.55510752688172
-122.04,37.97,39.0,1323.0,245.0,705.0,261.0,3.1968,0.0,0.0,0.0,1.0,0.0,151000.0,5.4
-118.36,33.98,39.0,813.0,185.0,344.0,154.0,3.5833,1.0,0.0,0.0,0.0,0.0,218800.0,4.394594594594595
-117.44,33.92,33.0,2433.0,525.0,1466.0,517.0,3.0437,0.0,1.0,0.0,0.0,0.0,110800.0,4.634285714285714
-117.12,32.76,26.0,1221.0,331.0,620.0,296.0,2.4821,0.0,0.0,0.0,0.0,1.0,123600.0,3.688821752265861
-122.35,37.57,52.0,2170.0,269.0,784.0,274.0,10.4286,0.0,0.0,0.0,0.0,1.0,500001.0,8.066914498141264
-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724,0.0,1.0,0.0,0.0,0.0,84500.0,5.5602409638554215
-119.05,35.3,9.0,10822.0,1994.0,6241.0,1906.0,4.0631,0.0,1.0,0.0,0.0,0.0,88200.0,5.427281845536609
-118.06,33.82,25.0,2637.0,462.0,965.0,415.0,4.5833,1.0,0.0,0.0,0.0,0.0,190900.0,5.707792207792208
-118.21,34.03,45.0,1860.0,472.0,1893.0,456.0,2.6573,1.0,0.0,0.0,0.0,0.0,141800.0,3.940677966101695
-117.24,32.74,44.0,1686.0,285.0,712.0,298.0,4.0268,0.0,0.0,0.0,0.0,1.0,298600.0,5.91578947368421
-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938,0.0,0.0,0.0,0.0,1.0,367400.0,6.59375
-118.42,34.04,52.0,1358.0,272.0,574.0,267.0,5.6454,1.0,0.0,0.0,0.0,0.0,500001.0,4.992647058823529
-119.03,35.38,38.0,2122.0,394.0,843.0,410.0,3.0,0.0,1.0,0.0,0.0,0.0,91800.0,5.385786802030457
-119.01,35.28,10.0,7011.0,1453.0,4163.0,1307.0,2.7659,0.0,1.0,0.0,0.0,0.0,77500.0,4.825189263592567
-118.23,33.84,25.0,1106.0,207.0,888.0,216.0,5.3307,1.0,0.0,0.0,0.0,0.0,207000.0,5.342995169082125
-118.24,33.96,39.0,643.0,186.0,821.0,191.0,2.5729,1.0,0.0,0.0,0.0,0.0,97300.0,3.456989247311828
-117.91,34.12,33.0,1391.0,309.0,1038.0,298.0,4.1944,1.0,0.0,0.0,0.0,0.0,149500.0,4.501618122977346
-122.48,37.78,48.0,2835.0,728.0,1674.0,684.0,3.129,0.0,0.0,0.0,1.0,0.0,375000.0,3.894230769230769
-121.92,37.29,35.0,2189.0,307.0,800.0,320.0,7.6659,1.0,0.0,0.0,0.0,0.0,426900.0,7.130293159609121
-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,1.0,0.0,0.0,0.0,0.0,114300.0,3.072340425531915
-118.34,33.87,28.0,2948.0,566.0,1445.0,524.0,5.3743,1.0,0.0,0.0,0.0,0.0,286500.0,5.208480565371024
-118.31,34.09,30.0,3165.0,1263.0,3678.0,1141.0,2.0,1.0,0.0,0.0,0.0,0.0,240600.0,2.505938242280285
-121.4,38.59,18.0,2614.0,624.0,1181.0,616.0,2.0432,0.0,1.0,0.0,0.0,0.0,156800.0,4.189102564102564
-121.25,37.94,28.0,964.0,232.0,782.0,218.0,2.3269,0.0,1.0,0.0,0.0,0.0,55900.0,4.155172413793103
-118.17,33.87,49.0,1937.0,445.0,1339.0,440.0,3.0319,1.0,0.0,0.0,0.0,0.0,162800.0,4.352808988764045
-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,0.0,0.0,0.0,0.0,1.0,247800.0,6.2855103497501785
-122.08,37.68,15.0,3051.0,685.0,1479.0,668.0,3.5295,0.0,0.0,0.0,1.0,0.0,242200.0,4.454014598540146
-121.89,37.31,40.0,1844.0,340.0,719.0,305.0,3.3682,1.0,0.0,0.0,0.0,0.0,235200.0,5.423529411764706
-121.4,37.74,20.0,2706.0,477.0,1236.0,474.0,4.15,0.0,1.0,0.0,0.0,0.0,322400.0,5.672955974842767
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,0.0,0.0,0.0,1.0,0.0,138800.0,5.026058631921824
-119.34,36.21,22.0,3065.0,726.0,2165.0,738.0,1.4792,0.0,1.0,0.0,0.0,0.0,54400.0,4.2217630853994494
-118.33,33.87,36.0,2219.0,406.0,1219.0,403.0,4.2614,1.0,0.0,0.0,0.0,0.0,267100.0,5.4655172413793105
-122.4,37.78,52.0,464.0,202.0,286.0,148.0,1.6125,0.0,0.0,0.0,1.0,0.0,112500.0,2.297029702970297
-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,1.0,0.0,0.0,0.0,0.0,112500.0,4.13215859030837
-117.96,33.78,26.0,2136.0,557.0,1528.0,537.0,2.4931,1.0,0.0,0.0,0.0,0.0,236100.0,3.834829443447038
-118.1,34.14,45.0,3066.0,659.0,1287.0,625.0,3.5804,1.0,0.0,0.0,0.0,0.0,324400.0,4.652503793626707
-122.5,37.76,50.0,1993.0,410.0,1009.0,374.0,3.9464,0.0,0.0,0.0,0.0,1.0,295600.0,4.860975609756098
-122.46,37.76,52.0,1817.0,449.0,948.0,380.0,3.93,0.0,0.0,0.0,1.0,0.0,390000.0,4.046770601336303
-118.44,34.28,37.0,944.0,244.0,1107.0,235.0,1.9688,1.0,0.0,0.0,0.0,0.0,144100.0,3.8688524590163933
-119.2,34.19,19.0,9503.0,1769.0,6370.0,1718.0,5.0016,0.0,0.0,0.0,0.0,1.0,218500.0,5.371961560203505
-118.37,34.17,42.0,600.0,171.0,377.0,181.0,2.4107,1.0,0.0,0.0,0.0,0.0,184400.0,3.508771929824561
-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,1.0,0.0,0.0,0.0,0.0,344100.0,6.091476091476092
-117.8,33.69,14.0,1800.0,362.0,874.0,373.0,4.2083,1.0,0.0,0.0,0.0,0.0,251000.0,4.972375690607735
-118.37,34.17,6.0,854.0,350.0,542.0,321.0,0.8198,1.0,0.0,0.0,0.0,0.0,325000.0,2.44
-119.1,36.43,24.0,1039.0,190.0,643.0,193.0,2.6711,0.0,1.0,0.0,0.0,0.0,71300.0,5.468421052631579
-122.12,37.75,33.0,1809.0,261.0,808.0,219.0,6.86,0.0,0.0,0.0,1.0,0.0,250000.0,6.931034482758621
-121.34,37.96,23.0,2830.0,659.0,1554.0,654.0,3.0354,0.0,1.0,0.0,0.0,0.0,113700.0,4.294385432473445
-122.4,37.62,44.0,1619.0,362.0,1064.0,335.0,4.0238,0.0,0.0,0.0,0.0,1.0,224200.0,4.472375690607735
-119.87,36.76,34.0,1649.0,323.0,919.0,316.0,2.875,0.0,1.0,0.0,0.0,0.0,74500.0,5.105263157894737
-118.29,33.71,36.0,3135.0,746.0,1815.0,697.0,3.7596,0.0,0.0,0.0,0.0,1.0,300000.0,4.202412868632708
-120.94,37.58,19.0,1549.0,369.0,770.0,370.0,2.0493,0.0,1.0,0.0,0.0,0.0,99500.0,4.197831978319783
-117.99,33.76,17.0,2545.0,737.0,1468.0,699.0,1.9439,1.0,0.0,0.0,0.0,0.0,177700.0,3.4531886024423337
-117.86,33.85,17.0,1131.0,236.0,622.0,244.0,4.9306,1.0,0.0,0.0,0.0,0.0,158500.0,4.7923728813559325
-121.29,37.8,6.0,110.0,26.0,69.0,24.0,3.7292,0.0,1.0,0.0,0.0,0.0,475000.0,4.230769230769231
-121.42,38.56,21.0,2066.0,748.0,2548.0,734.0,1.3571,0.0,1.0,0.0,0.0,0.0,55000.0,2.7620320855614975
-117.98,33.65,22.0,3335.0,754.0,1500.0,719.0,3.7315,1.0,0.0,0.0,0.0,0.0,197900.0,4.423076923076923
-118.05,33.71,25.0,4150.0,570.0,1424.0,547.0,8.8281,0.0,0.0,0.0,0.0,1.0,461600.0,7.280701754385965
-122.2,37.4,37.0,1296.0,194.0,540.0,192.0,8.2782,0.0,0.0,0.0,0.0,1.0,500001.0,6.680412371134021
-118.21,34.1,47.0,5077.0,1271.0,3348.0,1106.0,3.0377,1.0,0.0,0.0,0.0,0.0,186800.0,3.994492525570417
-121.94,37.28,18.0,4356.0,1334.0,1968.0,1245.0,3.6294,1.0,0.0,0.0,0.0,0.0,240000.0,3.265367316341829
-122.48,37.67,15.0,2897.0,728.0,2340.0,720.0,3.3906,0.0,0.0,0.0,0.0,1.0,303700.0,3.9793956043956045
-118.35,34.09,42.0,2210.0,643.0,1228.0,605.0,2.5982,1.0,0.0,0.0,0.0,0.0,315800.0,3.43701399688958
-117.15,32.71,52.0,217.0,82.0,531.0,93.0,1.6607,0.0,0.0,0.0,0.0,1.0,137500.0,2.6463414634146343
-117.96,33.81,34.0,1941.0,356.0,1021.0,339.0,4.4663,1.0,0.0,0.0,0.0,0.0,183900.0,5.452247191011236
-122.46,37.78,52.0,2165.0,580.0,1067.0,530.0,2.9293,0.0,0.0,0.0,1.0,0.0,350000.0,3.7327586206896552
-119.34,36.23,12.0,4965.0,872.0,2191.0,804.0,3.5611,0.0,1.0,0.0,0.0,0.0,90200.0,5.693807339449541
-121.74,37.3,12.0,1961.0,280.0,985.0,269.0,6.7159,1.0,0.0,0.0,0.0,0.0,362700.0,7.003571428571429
-117.09,32.71,12.0,3375.0,945.0,2357.0,808.0,1.5,0.0,0.0,0.0,0.0,1.0,106300.0,3.5714285714285716
-117.09,32.78,28.0,1708.0,393.0,816.0,393.0,2.9881,0.0,0.0,0.0,0.0,1.0,165300.0,4.346055979643766
-122.49,37.78,52.0,2050.0,439.0,1109.0,437.0,2.6719,0.0,0.0,0.0,1.0,0.0,318500.0,4.669703872437358
-118.36,34.04,34.0,3239.0,806.0,2331.0,765.0,2.0538,1.0,0.0,0.0,0.0,0.0,125800.0,4.018610421836228
-122.23,37.48,33.0,3108.0,805.0,1895.0,717.0,3.3015,0.0,0.0,0.0,0.0,1.0,267700.0,3.860869565217391
-121.29,38.1,14.0,1551.0,297.0,785.0,281.0,3.775,0.0,1.0,0.0,0.0,0.0,163300.0,5.222222222222222
-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,2.2578,0.0,0.0,0.0,0.0,1.0,263600.0,3.925864909390445
-124.15,40.81,50.0,340.0,74.0,235.0,83.0,1.75,0.0,0.0,0.0,0.0,1.0,67500.0,4.594594594594595
-117.34,33.19,23.0,3546.0,553.0,1533.0,518.0,5.276,0.0,0.0,0.0,0.0,1.0,224500.0,6.412296564195298
-122.04,37.55,23.0,3170.0,532.0,1446.0,515.0,4.4357,0.0,0.0,0.0,1.0,0.0,291700.0,5.958646616541353
-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,0.0,0.0,0.0,1.0,0.0,386600.0,7.134790528233151
-119.27,35.87,12.0,972.0,269.0,1134.0,286.0,1.63,0.0,1.0,0.0,0.0,0.0,49500.0,3.613382899628253
-118.23,33.88,41.0,1941.0,367.0,1204.0,323.0,3.0417,1.0,0.0,0.0,0.0,0.0,113700.0,5.2888283378746594
-118.58,34.2,35.0,1558.0,267.0,793.0,249.0,5.1463,1.0,0.0,0.0,0.0,0.0,220200.0,5.835205992509363
-118.48,33.43,29.0,716.0,214.0,422.0,173.0,2.6042,0.0,0.0,1.0,0.0,0.0,287500.0,3.3457943925233646
-122.43,37.72,49.0,3427.0,696.0,2363.0,661.0,3.6885,0.0,0.0,0.0,1.0,0.0,254000.0,4.9238505747126435
-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,0.0,1.0,0.0,0.0,0.0,106300.0,4.375201288244766
-120.54,38.07,37.0,736.0,148.0,339.0,140.0,2.2875,0.0,1.0,0.0,0.0,0.0,79900.0,4.972972972972973
-118.1,33.99,35.0,1326.0,272.0,933.0,267.0,3.4306,1.0,0.0,0.0,0.0,0.0,162500.0,4.875
-118.29,33.71,40.0,1644.0,471.0,780.0,416.0,3.1071,0.0,0.0,0.0,0.0,1.0,464300.0,3.4904458598726116
-116.51,33.84,16.0,980.0,193.0,454.0,185.0,4.0729,0.0,1.0,0.0,0.0,0.0,100000.0,5.077720207253886
-118.15,33.77,41.0,3448.0,896.0,1621.0,838.0,4.5,0.0,0.0,0.0,0.0,1.0,339800.0,3.8482142857142856
-115.49,32.87,19.0,541.0,104.0,457.0,106.0,3.3583,0.0,1.0,0.0,0.0,0.0,102800.0,5.201923076923077
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,0.0,0.0,0.0,1.0,0.0,122800.0,4.292857142857143
-117.55,33.83,6.0,502.0,76.0,228.0,65.0,4.2386,0.0,1.0,0.0,0.0,0.0,500001.0,6.605263157894737
-121.56,39.51,46.0,1885.0,385.0,871.0,347.0,1.6352,0.0,1.0,0.0,0.0,0.0,53100.0,4.896103896103896
-121.22,38.71,23.0,1843.0,273.0,818.0,276.0,4.4695,0.0,1.0,0.0,0.0,0.0,214700.0,6.750915750915751
-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,0.0,0.0,0.0,1.0,0.0,97500.0,3.3954372623574143
-121.52,37.75,18.0,1544.0,272.0,825.0,286.0,4.3229,0.0,1.0,0.0,0.0,0.0,327300.0,5.676470588235294
-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,4.5943,1.0,0.0,0.0,0.0,0.0,123500.0,4.035320088300221
-118.43,34.28,30.0,1384.0,308.0,2054.0,301.0,3.0132,1.0,0.0,0.0,0.0,0.0,142600.0,4.4935064935064934
-118.08,33.89,28.0,1035.0,275.0,1545.0,269.0,3.0357,1.0,0.0,0.0,0.0,0.0,123400.0,3.7636363636363637
-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,0.0,1.0,0.0,0.0,0.0,206300.0,6.213275299238303
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,0.0,0.0,0.0,1.0,0.0,229700.0,5.022813688212928
-118.14,33.84,44.0,3043.0,619.0,1316.0,607.0,4.4286,1.0,0.0,0.0,0.0,0.0,254900.0,4.915993537964459
-120.42,40.38,26.0,1652.0,313.0,762.0,280.0,2.4757,0.0,1.0,0.0,0.0,0.0,85600.0,5.277955271565495
-122.26,38.04,41.0,2512.0,539.0,1179.0,480.0,2.694,0.0,0.0,0.0,1.0,0.0,123000.0,4.6604823747680895
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211,0.0,0.0,0.0,0.0,1.0,500001.0,5.6729249011857705
-118.3,34.05,36.0,1723.0,569.0,1664.0,501.0,1.9323,1.0,0.0,0.0,0.0,0.0,161100.0,3.0281195079086114
-124.07,40.81,23.0,2103.0,411.0,1019.0,387.0,2.9911,0.0,0.0,0.0,0.0,1.0,119700.0,5.116788321167883
-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,0.0,1.0,0.0,0.0,0.0,234600.0,4.79222972972973
-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,0.0,1.0,0.0,0.0,0.0,91300.0,3.3869426751592355
-120.79,37.43,17.0,2534.0,517.0,1764.0,502.0,2.8519,0.0,1.0,0.0,0.0,0.0,80700.0,4.901353965183753
-122.47,37.99,22.0,7274.0,1002.0,2468.0,957.0,7.494,0.0,0.0,0.0,1.0,0.0,439200.0,7.259481037924152
-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2.3848,0.0,1.0,0.0,0.0,0.0,81600.0,4.084172003659653
-118.23,34.15,19.0,2294.0,716.0,1686.0,680.0,3.0288,1.0,0.0,0.0,0.0,0.0,258300.0,3.2039106145251397
-121.59,39.78,18.0,945.0,205.0,385.0,207.0,2.1838,0.0,1.0,0.0,0.0,0.0,58000.0,4.609756097560975
-118.34,34.2,41.0,2860.0,682.0,1516.0,621.0,3.0431,1.0,0.0,0.0,0.0,0.0,262900.0,4.193548387096774
-118.95,34.16,21.0,2953.0,419.0,1397.0,410.0,6.541,1.0,0.0,0.0,0.0,0.0,291500.0,7.047732696897374
-122.04,37.95,33.0,1653.0,334.0,814.0,328.0,3.1406,0.0,0.0,0.0,1.0,0.0,163100.0,4.949101796407185
-121.44,38.48,12.0,4929.0,1010.0,2621.0,870.0,2.7262,0.0,1.0,0.0,0.0,0.0,109800.0,4.8801980198019805
-118.06,34.09,36.0,1239.0,238.0,717.0,237.0,3.244,1.0,0.0,0.0,0.0,0.0,258100.0,5.205882352941177
-117.51,34.41,5.0,2884.0,567.0,1396.0,465.0,3.7361,0.0,1.0,0.0,0.0,0.0,119600.0,5.08641975308642
-118.21,33.93,30.0,2831.0,862.0,3649.0,883.0,1.9668,1.0,0.0,0.0,0.0,0.0,152100.0,3.2842227378190256
-120.99,37.61,39.0,512.0,132.0,443.0,127.0,1.2857,0.0,1.0,0.0,0.0,0.0,60000.0,3.878787878787879
-118.42,34.23,34.0,1531.0,278.0,1064.0,274.0,5.6687,1.0,0.0,0.0,0.0,0.0,207300.0,5.5071942446043165
-122.42,37.72,42.0,4219.0,1125.0,3549.0,993.0,1.2387,0.0,0.0,0.0,1.0,0.0,212800.0,3.7502222222222223
-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,0.0,0.0,0.0,1.0,0.0,192200.0,5.105022831050229
-118.75,34.26,26.0,1767.0,265.0,1040.0,250.0,5.4787,1.0,0.0,0.0,0.0,0.0,198100.0,6.667924528301887
-119.39,36.55,30.0,1669.0,314.0,837.0,325.0,3.3869,0.0,1.0,0.0,0.0,0.0,80400.0,5.3152866242038215
-118.6,34.21,21.0,9512.0,2560.0,7282.0,2387.0,2.8039,1.0,0.0,0.0,0.0,0.0,227500.0,3.715625
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,1.0,0.0,0.0,0.0,0.0,151400.0,3.377564979480164
-118.22,34.1,35.0,4003.0,788.0,2785.0,764.0,4.1213,1.0,0.0,0.0,0.0,0.0,252100.0,5.07994923857868
-121.65,38.03,28.0,3144.0,694.0,1095.0,482.0,3.4402,0.0,1.0,0.0,0.0,0.0,192400.0,4.530259365994237
-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,1.0,0.0,0.0,0.0,0.0,314700.0,4.945344129554656
-118.09,33.84,23.0,4412.0,910.0,2380.0,825.0,4.54,1.0,0.0,0.0,0.0,0.0,213100.0,4.848351648351648
-122.54,37.76,45.0,1592.0,325.0,920.0,322.0,3.96,0.0,0.0,0.0,0.0,1.0,272200.0,4.898461538461539
-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,0.0,1.0,0.0,0.0,0.0,85100.0,4.968280467445743
-121.13,38.47,16.0,2574.0,441.0,1041.0,428.0,3.6645,0.0,1.0,0.0,0.0,0.0,203400.0,5.836734693877551
-118.37,33.95,5.0,6955.0,2062.0,3591.0,1566.0,3.111,1.0,0.0,0.0,0.0,0.0,247600.0,3.3729388942774006
-121.0,37.66,43.0,2039.0,331.0,875.0,342.0,3.9844,0.0,1.0,0.0,0.0,0.0,152000.0,6.16012084592145
-121.47,38.56,51.0,2083.0,559.0,874.0,524.0,2.0221,0.0,1.0,0.0,0.0,0.0,95800.0,3.7262969588550985
-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2.7778,0.0,1.0,0.0,0.0,0.0,79700.0,4.772471910112359
-121.81,38.58,17.0,1964.0,314.0,808.0,286.0,5.9629,0.0,1.0,0.0,0.0,0.0,286000.0,6.254777070063694
-118.21,33.93,36.0,1337.0,382.0,1769.0,393.0,2.6953,1.0,0.0,0.0,0.0,0.0,121000.0,3.5
-118.12,33.94,33.0,2206.0,393.0,973.0,364.0,4.675,1.0,0.0,0.0,0.0,0.0,283000.0,5.6132315521628495
-117.15,32.93,16.0,2718.0,438.0,1515.0,431.0,5.1433,1.0,0.0,0.0,0.0,0.0,185300.0,6.205479452054795
-117.25,33.38,16.0,3536.0,765.0,2007.0,687.0,3.0,1.0,0.0,0.0,0.0,0.0,146700.0,4.622222222222222
-122.07,37.89,28.0,3410.0,746.0,1428.0,670.0,4.3864,0.0,0.0,0.0,1.0,0.0,266800.0,4.571045576407506
-118.26,33.99,30.0,1702.0,443.0,1966.0,442.0,1.5521,1.0,0.0,0.0,0.0,0.0,97500.0,3.8419864559819414
-122.44,37.79,52.0,1817.0,535.0,800.0,487.0,3.975,0.0,0.0,0.0,1.0,0.0,500001.0,3.3962616822429905
-122.39,37.59,32.0,4497.0,435.0,1846.0,715.0,6.1323,0.0,0.0,0.0,0.0,1.0,500001.0,10.337931034482759
-122.5,37.6,35.0,2197.0,369.0,971.0,326.0,4.25,0.0,0.0,0.0,0.0,1.0,241700.0,5.953929539295393
-115.56,32.78,35.0,1185.0,202.0,615.0,191.0,4.6154,0.0,1.0,0.0,0.0,0.0,86200.0,5.866336633663367
-119.56,36.51,37.0,1018.0,213.0,663.0,204.0,1.6635,0.0,1.0,0.0,0.0,0.0,67000.0,4.779342723004695
-118.4,33.97,37.0,1364.0,248.0,494.0,242.0,4.6364,1.0,0.0,0.0,0.0,0.0,456300.0,5.5
-119.56,36.71,29.0,1963.0,392.0,1208.0,398.0,2.5741,0.0,1.0,0.0,0.0,0.0,73000.0,5.00765306122449
-118.31,34.1,33.0,766.0,347.0,918.0,305.0,1.705,1.0,0.0,0.0,0.0,0.0,350000.0,2.207492795389049
-115.55,32.98,24.0,2565.0,530.0,1447.0,473.0,3.2593,0.0,1.0,0.0,0.0,0.0,80800.0,4.839622641509434
-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104,0.0,1.0,0.0,0.0,0.0,157100.0,4.879343629343629
-118.72,34.14,7.0,23866.0,4407.0,9873.0,4012.0,5.4032,0.0,0.0,0.0,0.0,1.0,318500.0,5.41547538007715
-122.18,37.75,46.0,941.0,218.0,621.0,195.0,1.325,0.0,0.0,0.0,1.0,0.0,87100.0,4.31651376146789
-118.3,33.95,50.0,1843.0,326.0,892.0,314.0,3.1346,1.0,0.0,0.0,0.0,0.0,120000.0,5.653374233128834
-118.51,34.27,34.0,3787.0,771.0,1966.0,738.0,4.055,1.0,0.0,0.0,0.0,0.0,222500.0,4.911802853437095
-118.57,34.21,23.0,4891.0,793.0,2447.0,765.0,5.8798,1.0,0.0,0.0,0.0,0.0,270500.0,6.167717528373266
-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763,0.0,0.0,0.0,0.0,1.0,126900.0,5.5013550135501355
-117.86,33.89,22.0,4386.0,593.0,1915.0,592.0,6.6897,1.0,0.0,0.0,0.0,0.0,289800.0,7.39629005059022
-119.44,36.48,27.0,1546.0,415.0,1704.0,395.0,1.1728,0.0,1.0,0.0,0.0,0.0,41700.0,3.725301204819277
-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,1.0,0.0,0.0,0.0,0.0,259800.0,5.684558823529412
-117.92,33.61,23.0,1808.0,408.0,539.0,300.0,3.5682,1.0,0.0,0.0,0.0,0.0,500001.0,4.431372549019608
-117.64,34.08,35.0,1254.0,241.0,729.0,253.0,3.495,0.0,1.0,0.0,0.0,0.0,118000.0,5.203319502074689
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,0.0,0.0,0.0,1.0,0.0,217300.0,5.802631578947368
-118.08,33.9,44.0,1167.0,237.0,733.0,237.0,4.2083,1.0,0.0,0.0,0.0,0.0,168300.0,4.924050632911392
